ip, mean, std
4545771,7.846076876499089,5.1006413627030085
4545777,7.666210014384547,7.735402858772022
4545785,8.763796842536284,15.445779571796791
4545791,1.888519348671633,1.1305414929846054
4545795,1.0474683609329698,1.0862926649542721
4545799,14.886010162778533,8.494809367392579
4545807,1.8550710900473935,1.774330103928615
4545983,14.59756311464208,7.18829350474647
4545991,1.8820301622273317,1.807253161847982
4546147,7.646054393072757,4.136302676020351
4546177,1.0835897941421146,1.5702603932374937
4546181,12.949073056216237,7.175724774697626
4545574,6.440608813451271,21.014471571740117
4545585,2.7845551203133745,2.3722011719690785
4545589,62.729189385677934,48.20852879595448
4545597,3.013406459475929,10.265390789189405
4545651,155.41991310563586,160.15880082548543
4545657,49.40638646526101,88.2827944675376
4545663,15.77541591391685,13.993946463607053
4545695,1.0623554203284238,0.9358236160313244
4545699,1.0492210600223972,0.8341893706079406
4545949,9.197598228489175,7.3744098300342085
4545979,1.0743610508504573,1.3715498427588968
4546189,2.178861537074345,5.399011642130067
4545962,10.199529727914008,7.696359751430897
4545970,12.810150625866621,17.192191169934823
4545975,1.1173351047374067,1.3892392460199807
4546031,11.761099093623184,8.049486350246918
4546064,1.4480979241877256,1.565893316443602
4546068,1.0739563559100647,0.8218367869982653
4545763,7.397372240470553,8.146071482953356
4545885,1.0974576357045451,1.081441211018232
4546160,10.32038616973507,7.816453708116772
4546168,7.848128409700104,8.564190333749604
4546173,1.2350851453730294,1.7410617678328277
4545391,10.305613305613306,4.722678255452282
4545399,3.2263959390862946,2.5746743336683338
4545403,1.4330874604847208,1.4145864594111637
4545502,31.32714948269711,42.363837214125354
4545534,48.75069729702317,63.37422368114541
4545542,10.78042248835662,28.513079126223218
4545677,119.48709162875879,108.70952864987316
4545683,16.487779235767473,7.523354416232856
4545691,1.5471096268820843,2.2583092628573667
4545869,11.716386719200019,7.911680510747254
4545877,1.9162329166566556,1.688707740261373
4545881,1.0861345648949923,0.9558326435288372
4545196,5.778085991678225,1.5532587365697845
4545212,1.9283030682529743,0.7949790391627479
4545250,29.22790202342918,46.84030410187998
4545256,5.6953605366126325,7.28555818156869
4545264,1.788271394476645,1.3520345613759772
4545268,4.888852566198104,4.201790637026532
4545566,40.95393332703749,55.6352329992584
4546025,15.900948442310703,7.259789298932602
4545863,98.59306456276592,100.32708080708126
4545244,23.6574284688136,41.19546808368232
4546052,16.08302948680047,7.464175619289905
4546060,1.7091182582010525,2.0518264127918435
4545639,2.415591720413979,6.247747114128393
4544672,1.0,0.0
4544692,3.0,2.9154759474226504
4544704,9.609375,11.397117491250803
4544712,2.03125,0.5294085733155443
4544773,12.0,4.58257569495584
4545013,11.6,6.118823416311343
4546039,7.4011089169071855,7.840206612346529
4546045,100.59785841760856,77.92664884160821
4545849,6.844127482426807,9.368470403985809
4545855,7.124880210828941,8.663672043092214
4545643,10.586574844861511,6.255570899240741
4545471,3.1840292724924666,2.1515771714219847
4545483,1.718544809228039,1.8599411344186163
4545487,1.1714015151515151,0.9262462559516594
4545841,17.662942717872138,17.853179048809555
4545303,2.5818030050083474,2.165421707938933
4545307,14.543114543114543,4.7916172058738775
4546235,8.336831059811123,7.972465550679327
4546251,6.422680412371134,7.57346840907281
4546267,3.047896912229516,4.844621098517996
4546300,2.2338513841670715,1.7307745809562898
4545284,1.9768802228412257,0.936282142453422
4545671,8.153747838508384,16.123132007636926
4545455,6.1067044381491975,0.5330816200938979
4545632,113.28447480985386,90.50487906862257
4546323,24.081967213114755,11.263309186690673
4546336,2.7,9.263368717696608
4546346,1.9322033898305084,0.25139655888459883
