ip, mean, std
4232542,1.659722987251004,2.5406282134613014
4232547,1.2818236132175191,1.760106050609352
4232551,10.737758606917485,6.244173330044926
4232559,6.169275929549902,4.631254107636659
4232571,55.03976606554631,78.79440816881893
4232581,1.844915129513344,2.6589343182655254
4232586,1.2489245492773937,1.6204598166771005
4232599,1.0569030657860583,1.0514581680501438
4232666,48.68825598589286,77.19864318241929
4232675,2.095052094318134,1.7618206148181677
4232680,1.248002998430509,1.4820462360901139
4232694,1.3462370086344833,2.325575396853349
4232728,2.0697599651793706,1.6130568053837124
4232732,1.0498224521047366,0.9872375532165238
4232737,1.1282469715022183,1.0238152935691416
4232742,1.1428392139988526,1.7509192527735424
4232348,50.54423393249965,55.690258781978734
4232354,18.157750174947516,24.205703616929362
4232363,1.5134902159834775,1.2528966851061398
4232368,14.306540948148962,6.2026261124227595
4232377,1.4199160721667,1.5921409261202304
4232389,122.82503489995347,53.19870814330105
4232397,1.5694462353054142,1.1721709693283378
4232401,15.083015555060959,4.670236001783386
4232414,13.51119272206391,5.785554771877931
4232423,2.004000898257998,2.390785134935447
4232430,1.0317147337283652,1.0151175825880805
4232446,1.0759016584456442,0.9576001747428248
4233133,3.3948364888123925,2.7966123191815284
4232326,8.247396575912767,27.23469096359798
4232335,1.8707264977160192,2.5217495161974752
4232339,11.723327255860584,6.6177184620593605
4232484,2.8341513999308674,3.072408000819289
4232489,1.1579673665195889,1.1894805148861378
4232515,13.01288719292766,27.505862133200147
4232525,2.170437024188108,2.2318499217576564
4232529,1.3161995838314073,1.9938554232683088
4233050,11.767734553775744,6.182007749149525
4233068,4.392610973256135,6.540386336100066
4233077,4.1665535956580735,6.596332966941706
4233097,2.171698431438691,2.295110960777115
4232463,138.37294285036756,73.94487723331035
4232473,1.9034362727597287,0.6645326827905788
4232477,1.093761350414617,1.1294117667820516
4232970,1.8298969072164948,0.5980492253734849
4233018,2.9619069085991208,5.335927325729193
4233026,2.3578027716408916,2.4235270791097325
4233046,2.6614019904803117,2.4350984542411807
4233085,1.5704528673394045,1.6889983565324724
4233243,5.624371859296482,5.903664136244671
4233251,2.547270955165692,3.0680564100356724
4233353,2.404919016196761,3.5435711392825846
4233361,1.8145038167938932,1.7428533302895919
4233487,7.160059835452506,12.066902358598393
4232501,6.081107072326054,5.244495201917371
4232386,2.9613247388308515,2.413623190763566
4232410,2.038617858975217,1.4796751803475379
4232936,6.349147762617675,5.907832176548926
4232944,2.7787180235385662,4.338417219761487
4232332,2.188154722314599,2.0646292426335298
4232880,6.7011184755592375,4.973203129813867
4232959,2.8902430812739883,4.024611980970395
4232318,5.153941394964919,7.591354383841612
4232823,5.932861328125,4.627863789926607
4232862,1.3319756789244577,1.8093984534957017
4232313,52.39600487676169,84.92731382090957
4232900,9.011000343760742,3.4013310672624284
4232908,3.153827933784246,4.011103479162105
4232309,115.39243461837059,91.51841168157321
4232858,3.4853417219234584,2.5924420417833356
4232214,5.721582264725059,3.159470395491138
4232230,5.940319222761971,3.87556872351829
4232787,6.18481421647819,4.476479052448109
4232156,2.875257731958763,3.998441215032321
4232104,1.1579108853509699,0.9604839740429749
4232124,1.1598328799067237,1.3520462429939408
4232719,103.12453403141362,122.37011538968146
4233278,6.773584905660377,7.683949233805301
4233286,3.47,3.032672089098983
4233466,1.2615461847389557,0.6355966893254145
4231724,1.1852310499902237,0.8712897092293544
4231727,1.0704357625845229,0.6171975923171854
4231742,1.486453748940122,1.1429361105640348
4231754,6.725040713729378,3.6874358188371543
4231762,6.615935279100255,3.481144067740302
4232754,6.116271826442055,8.03815937985772
4232631,1.8671042893458185,2.3050157943858434
4232636,2.072405347484437,2.901601382215472
4232641,1.0923188701950366,0.33769700597885693
4232706,6.158520599985872,5.423303025724808
4232507,12.271024816176471,5.801119991804166
4232576,6.7405063291139244,4.5191300548329165
4232450,6.026406383432963,1.7870444102558234
4232603,8.765235632391768,5.800413994366928
4232617,25.964447463768117,32.073716626162174
4232626,2.613583329921808,3.2155261381798756
4232481,6.807445442875482,3.006863525740243
4232301,1.334512828668363,2.116064639883266
4232912,6.986729452054795,5.635761722600247
4231720,1.071343990526939,0.46097115361493807
4231722,1.5108263367211665,1.4546441929649023
4232884,1.8994652406417112,1.642272370090189
4232831,4.487866214007293,4.629801928631551
4232847,1.3131247141830535,2.202141667740963
4232698,11.899178145618706,6.481037046985874
4232877,1.9893317372016055,3.2076887657126703
4232795,4.116220255201747,3.6316091539132422
4232611,5.144807711054787,3.5481890610215734
4232670,7.89482716352047,5.261904535089527
4231973,3.6541176470588237,3.316325143400063
4232016,1.1150552095130237,1.950276894650201
4232032,1.0760019314340898,1.2019159478076227
4232048,1.1160971209033923,1.7009625422134056
4232064,1.084823527735427,1.1345173616619277
4232080,1.1070687795569567,0.6715709818971878
4232096,1.0600334652899646,0.9182094698256381
4232116,1.0663899857630215,0.8744394787050209
4233169,2.3594832428384196,3.341617769761079
4233181,3.3014416775884667,3.2910714461458355
